article;date;client secteur1;Quantite;PU net
1700231;19/12/2019;Client_B;2;3.44
1609138;19/12/2019;Client_B;2;3.44
1575236;19/12/2019;Client_B;1;3.44
1517181;19/12/2019;Client_B;1;3.44
1516320;19/12/2019;Client_B;2;3.44
1515750;19/12/2019;Client_B;2;3.44
1514395;19/12/2019;Client_B;1;3.44
1511196;19/12/2019;Client_B;1;3.44
1501678;19/12/2019;Client_B;2;3.44
1482879;19/12/2019;Client_B;2;3.44
1436483;19/12/2019;Client_B;2;3.44
1430504;19/12/2019;Client_B;1;3.44
1397678;19/12/2019;Client_B;1;3.44
1320972;19/12/2019;Client_B;2;3.44
1318757;19/12/2019;Client_B;1;3.44
1317286;19/12/2019;Client_B;2;3.44
1315831;19/12/2019;Client_B;2;3.44
1314506;19/12/2019;Client_B;1;3.44
1312206;19/12/2019;Client_B;2;3.44
1309960;19/12/2019;Client_B;3;3.44
1305542;19/12/2019;Client_B;2;3.44
1196455;19/12/2019;Client_B;2;3.44
1196219;19/12/2019;Client_B;1;3.44
1190620;19/12/2019;Client_B;1;3.44
1114595;19/12/2019;Client_B;1;3.44
1113789;19/12/2019;Client_B;2;3.44
1916427;17/12/2019;Client_B;2;3.44
1909573;17/12/2019;Client_B;1;3.44
1519161;17/12/2019;Client_B;2;3.44
1518614;17/12/2019;Client_B;2;3.44
1518270;17/12/2019;Client_B;2;3.44
1515750;17/12/2019;Client_B;1;3.44
1511998;17/12/2019;Client_B;2;3.44
1510823;17/12/2019;Client_B;3;3.44
1505324;17/12/2019;Client_B;2;3.44
1499655;17/12/2019;Client_B;2;3.44
1482879;17/12/2019;Client_B;1;3.44
1409622;17/12/2019;Client_B;1;3.44
1392024;17/12/2019;Client_B;2;3.44
1320972;17/12/2019;Client_B;1;3.44
1318757;17/12/2019;Client_B;2;3.44
1315589;17/12/2019;Client_B;2;3.44
1196219;17/12/2019;Client_B;1;3.44
1111051;17/12/2019;Client_B;2;3.44
1109942;17/12/2019;Client_B;2;3.44
1107023;17/12/2019;Client_B;1;3.44
1102103;17/12/2019;Client_B;1;3.44
1100215;17/12/2019;Client_B;2;3.44
1959531;18/12/2019;Client_B;2;3.44
1920271;18/12/2019;Client_B;2;3.44
1914164;18/12/2019;Client_B;2;3.44
1909573;18/12/2019;Client_B;2;3.44
1717543;18/12/2019;Client_B;2;3.44
1709906;18/12/2019;Client_B;2;3.44
1611216;18/12/2019;Client_B;1;3.44
1594459;18/12/2019;Client_B;1;3.44
1559946;18/12/2019;Client_B;2;3.44
1519567;18/12/2019;Client_B;2;3.44
1518348;18/12/2019;Client_B;1;3.44
1517389;18/12/2019;Client_B;2;3.44
1517211;18/12/2019;Client_B;2;3.44
1517181;18/12/2019;Client_B;2;3.44
1515750;18/12/2019;Client_B;2;3.44
1511196;18/12/2019;Client_B;2;3.44
1510823;18/12/2019;Client_B;2;3.44
1501678;18/12/2019;Client_B;1;3.44
1499679;18/12/2019;Client_B;2;3.44
1436483;18/12/2019;Client_B;2;3.44
1414541;18/12/2019;Client_B;2;3.44
1414411;18/12/2019;Client_B;1;3.44
1405563;18/12/2019;Client_B;2;3.44
1402197;18/12/2019;Client_B;2;3.44
1196219;18/12/2019;Client_B;1;3.44
1114595;18/12/2019;Client_B;2;3.44
1918940;18/12/2019;Client_B;2;3.44
1798239;18/12/2019;Client_B;1;3.44
1720468;18/12/2019;Client_B;2;3.44
1622564;18/12/2019;Client_B;2;3.44
1549718;18/12/2019;Client_B;2;3.44
1519161;18/12/2019;Client_B;1;3.44
1518348;18/12/2019;Client_B;1;3.44
1518270;18/12/2019;Client_B;2;3.44
1516320;18/12/2019;Client_B;1;3.44
1514357;18/12/2019;Client_B;2;3.44
1509070;18/12/2019;Client_B;2;3.44
1504693;18/12/2019;Client_B;2;3.44
1482879;18/12/2019;Client_B;2;3.44
1397678;18/12/2019;Client_B;1;3.44
1320972;18/12/2019;Client_B;2;3.44
1314506;18/12/2019;Client_B;2;3.44
1305986;18/12/2019;Client_B;1;3.44
1196219;18/12/2019;Client_B;1;3.44
1102387;18/12/2019;Client_B;2;3.44
1102103;18/12/2019;Client_B;2;3.44
1914164;19/12/2019;Client_B;2;3.44
1909665;19/12/2019;Client_B;2;3.44
1798239;19/12/2019;Client_B;1;3.44
1718809;19/12/2019;Client_B;2;3.44
1717543;19/12/2019;Client_B;1;3.44
1713880;19/12/2019;Client_B;2;3.44
1709906;19/12/2019;Client_B;2;3.44
1611216;19/12/2019;Client_B;1;3.44
1593988;19/12/2019;Client_B;2;3.44
1581671;19/12/2019;Client_B;2;3.44
1559946;19/12/2019;Client_B;2;3.44
1549718;19/12/2019;Client_B;2;3.44
1519567;19/12/2019;Client_B;2;3.44
1519161;19/12/2019;Client_B;1;3.44
1518652;19/12/2019;Client_B;2;3.44
1518348;19/12/2019;Client_B;1;3.44
1518270;19/12/2019;Client_B;2;3.44
1517839;19/12/2019;Client_B;1;3.44
1515750;19/12/2019;Client_B;2;3.44
1510823;19/12/2019;Client_B;5;3.44
1509643;19/12/2019;Client_B;2;3.44
1509094;19/12/2019;Client_B;2;3.44
1508233;19/12/2019;Client_B;2;3.44
1503191;19/12/2019;Client_B;2;3.44
1493127;19/12/2019;Client_B;2;3.44
1482879;19/12/2019;Client_B;2;3.44
1430504;19/12/2019;Client_B;2;3.44
1418631;19/12/2019;Client_B;2;3.44
1414411;19/12/2019;Client_B;2;3.44
1412271;19/12/2019;Client_B;2;3.44
1409622;19/12/2019;Client_B;2;3.44
1409394;19/12/2019;Client_B;2;3.44
1409189;19/12/2019;Client_B;2;3.44
1406942;19/12/2019;Client_B;2;3.44
1392024;19/12/2019;Client_B;2;3.44
1389840;19/12/2019;Client_B;5;3.44
1320972;19/12/2019;Client_B;2;3.44
1307003;19/12/2019;Client_B;2;3.44
1302481;19/12/2019;Client_B;2;3.44
1196219;19/12/2019;Client_B;1;3.44
1189174;19/12/2019;Client_B;5;3.44
1100123;19/12/2019;Client_B;2;3.44
1959531;19/12/2019;Client_B;2;3.44
1918582;19/12/2019;Client_B;1;3.44
1907050;19/12/2019;Client_B;2;3.44
1713682;19/12/2019;Client_B;1;3.44
1712937;19/12/2019;Client_B;2;3.44
1622564;19/12/2019;Client_B;1;3.44
1593988;19/12/2019;Client_B;1;3.44
1519567;19/12/2019;Client_B;3;3.44
1515613;19/12/2019;Client_B;1;3.44
1504693;19/12/2019;Client_B;1;3.44
1488635;19/12/2019;Client_B;2;3.44
1481070;19/12/2019;Client_B;1;3.44
1458508;19/12/2019;Client_B;1;3.44
1414541;19/12/2019;Client_B;1;3.44
1412271;19/12/2019;Client_B;2;3.44
1317286;19/12/2019;Client_B;2;3.44
1307799;19/12/2019;Client_B;2;3.44
1302481;19/12/2019;Client_B;1;3.44
1188276;19/12/2019;Client_B;2;3.44
1114595;19/12/2019;Client_B;1;3.44
1111051;19/12/2019;Client_B;1;3.44
1916427;19/12/2019;Client_B;5;3.44
1914164;19/12/2019;Client_B;2;3.44
1909573;19/12/2019;Client_B;5;3.44
1747329;19/12/2019;Client_B;2;3.44
1713682;19/12/2019;Client_B;2;3.44
1700231;19/12/2019;Client_B;2;3.44
1691530;19/12/2019;Client_B;2;3.44
1593988;19/12/2019;Client_B;2;3.44
1520150;19/12/2019;Client_B;1;3.44
1519567;19/12/2019;Client_B;2;3.44
1519468;19/12/2019;Client_B;1;3.44
1518614;19/12/2019;Client_B;3;3.44
1517389;19/12/2019;Client_B;1;3.44
1515804;19/12/2019;Client_B;1;3.44
1515224;19/12/2019;Client_B;2;3.44
1510823;19/12/2019;Client_B;7;3.44
1488406;19/12/2019;Client_B;1;3.44
1482879;19/12/2019;Client_B;2;3.44
1420481;19/12/2019;Client_B;2;3.44
1419911;19/12/2019;Client_B;2;3.44
1414725;19/12/2019;Client_B;2;3.44
1409189;19/12/2019;Client_B;2;3.44
1355333;19/12/2019;Client_B;2;3.44
1320972;19/12/2019;Client_B;3;3.44
1320903;19/12/2019;Client_B;3;3.44
1318757;19/12/2019;Client_B;2;3.44
1312206;19/12/2019;Client_B;2;3.44
1305443;19/12/2019;Client_B;1;3.44
1196219;19/12/2019;Client_B;1;3.44
1190088;19/12/2019;Client_B;2;3.44
1182618;19/12/2019;Client_B;2;3.44
1120176;19/12/2019;Client_B;3;3.44
1117640;19/12/2019;Client_B;1;3.44
1111403;19/12/2019;Client_B;2;3.44
1100178;19/12/2019;Client_B;2;3.44
1916410;18/12/2019;Client_B;1;3.44
1909665;18/12/2019;Client_B;2;3.44
1609541;18/12/2019;Client_B;2;3.44
1604492;18/12/2019;Client_B;2;3.44
1599638;18/12/2019;Client_B;2;3.44
1519161;18/12/2019;Client_B;3;3.44
1518652;18/12/2019;Client_B;2;3.44
1518386;18/12/2019;Client_B;2;3.44
1514395;18/12/2019;Client_B;1;3.44
1509643;18/12/2019;Client_B;2;3.44
1505324;18/12/2019;Client_B;1;3.44
1501678;18/12/2019;Client_B;2;3.44
1493127;18/12/2019;Client_B;2;3.44
1422546;18/12/2019;Client_B;2;3.44
1414541;18/12/2019;Client_B;2;3.44
1413759;18/12/2019;Client_B;2;3.44
1320972;18/12/2019;Client_B;4;3.44
1320132;18/12/2019;Client_B;2;3.44
1318849;18/12/2019;Client_B;2;3.44
1318757;18/12/2019;Client_B;2;3.44
1317286;18/12/2019;Client_B;2;3.44
1307003;18/12/2019;Client_B;1;3.44
1175313;18/12/2019;Client_B;2;3.44
1120176;18/12/2019;Client_B;2;3.44
1114137;18/12/2019;Client_B;1;3.44
1100215;18/12/2019;Client_B;2;3.44
1959531;19/12/2019;Client_B;20;3.44
1918940;19/12/2019;Client_B;3;3.44
1916427;19/12/2019;Client_B;6;3.44
1916410;19/12/2019;Client_B;2;3.44
1909573;19/12/2019;Client_B;1;3.44
1904349;19/12/2019;Client_B;2;3.44
1720468;19/12/2019;Client_B;1;3.44
1719615;19/12/2019;Client_B;1;3.44
1717666;19/12/2019;Client_B;1;3.44
1717598;19/12/2019;Client_B;2;3.44
1705281;19/12/2019;Client_B;1;3.44
1691530;19/12/2019;Client_B;3;3.44
1622564;19/12/2019;Client_B;4;3.44
1611216;19/12/2019;Client_B;6;3.44
1604492;19/12/2019;Client_B;3;3.44
1593988;19/12/2019;Client_B;2;3.44
1589813;19/12/2019;Client_B;2;3.44
1581671;19/12/2019;Client_B;2;3.44
1559946;19/12/2019;Client_B;2;3.44
1520822;19/12/2019;Client_B;2;3.44
1520402;19/12/2019;Client_B;3;3.44
1519567;19/12/2019;Client_B;2;3.44
1519468;19/12/2019;Client_B;1;3.44
1519161;19/12/2019;Client_B;9;3.44
1518577;19/12/2019;Client_B;2;3.44
1518348;19/12/2019;Client_B;7;3.44
1518294;19/12/2019;Client_B;3;3.44
1518270;19/12/2019;Client_B;1;3.44
1517839;19/12/2019;Client_B;1;3.44
1517389;19/12/2019;Client_B;2;3.44
1517181;19/12/2019;Client_B;2;3.44
1516320;19/12/2019;Client_B;9;3.44
1515750;19/12/2019;Client_B;1;3.44
1515613;19/12/2019;Client_B;3;3.44
1514678;19/12/2019;Client_B;2;3.44
1514357;19/12/2019;Client_B;6;3.44
1511998;19/12/2019;Client_B;4;3.44
1511196;19/12/2019;Client_B;6;3.44
1510823;19/12/2019;Client_B;24;3.44
1509070;19/12/2019;Client_B;3;3.44
1504693;19/12/2019;Client_B;2;3.44
1503191;19/12/2019;Client_B;1;3.44
1499679;19/12/2019;Client_B;1;3.44
1482879;19/12/2019;Client_B;2;3.44
1420481;19/12/2019;Client_B;4;3.44
1420115;19/12/2019;Client_B;1;3.44
1419638;19/12/2019;Client_B;2;3.44
1418921;19/12/2019;Client_B;4;3.44
1412271;19/12/2019;Client_B;4;3.44
1409622;19/12/2019;Client_B;1;3.44
1409189;19/12/2019;Client_B;1;3.44
1406942;19/12/2019;Client_B;1;3.44
1392024;19/12/2019;Client_B;4;3.44
1390112;19/12/2019;Client_B;1;3.44
1355333;19/12/2019;Client_B;4;3.44
1321351;19/12/2019;Client_B;1;3.44
1320972;19/12/2019;Client_B;13;3.44
1320903;19/12/2019;Client_B;4;3.44
1320132;19/12/2019;Client_B;2;3.44
1319884;19/12/2019;Client_B;1;3.44
1318849;19/12/2019;Client_B;2;3.44
1318757;19/12/2019;Client_B;1;3.44
1314506;19/12/2019;Client_B;8;3.44
1309960;19/12/2019;Client_B;3;3.44
1309113;19/12/2019;Client_B;1;3.44
1307003;19/12/2019;Client_B;2;3.44
1305986;19/12/2019;Client_B;2;3.44
1305368;19/12/2019;Client_B;2;3.44
1302481;19/12/2019;Client_B;4;3.44
1194390;19/12/2019;Client_B;1;3.44
1189174;19/12/2019;Client_B;1;3.44
1182618;19/12/2019;Client_B;1;3.44
1175313;19/12/2019;Client_B;1;3.44
1121302;19/12/2019;Client_B;3;3.44
1121234;19/12/2019;Client_B;1;3.44
1120923;19/12/2019;Client_B;3;3.44
1120428;19/12/2019;Client_B;2;3.44
1120176;19/12/2019;Client_B;2;3.44
1120015;19/12/2019;Client_B;4;3.44
1118982;19/12/2019;Client_B;2;3.44
1118906;19/12/2019;Client_B;1;3.44
1118692;19/12/2019;Client_B;1;3.44
1118524;19/12/2019;Client_B;5;3.44
1117466;19/12/2019;Client_B;1;3.44
1117404;19/12/2019;Client_B;6;3.44
1116346;19/12/2019;Client_B;7;3.44
1114595;19/12/2019;Client_B;2;3.44
1114311;19/12/2019;Client_B;1;3.44
1114137;19/12/2019;Client_B;3;3.44
1113789;19/12/2019;Client_B;1;3.44
1109942;19/12/2019;Client_B;1;3.44
1107023;19/12/2019;Client_B;2;3.44
1102103;19/12/2019;Client_B;3;3.44
1959531;19/12/2019;Client_B;2;3.44
1918940;19/12/2019;Client_B;1;3.44
1798239;19/12/2019;Client_B;1;3.44
1719615;19/12/2019;Client_B;2;3.44
1713354;19/12/2019;Client_B;2;3.44
1708923;19/12/2019;Client_B;2;3.44
1611216;19/12/2019;Client_B;2;3.44
1519567;19/12/2019;Client_B;1;3.44
1519161;19/12/2019;Client_B;2;3.44
1518614;19/12/2019;Client_B;2;3.44
1518348;19/12/2019;Client_B;3;3.44
1518065;19/12/2019;Client_B;2;3.44
1517853;19/12/2019;Client_B;2;3.44
1517181;19/12/2019;Client_B;2;3.44
1516320;19/12/2019;Client_B;2;3.44
1514678;19/12/2019;Client_B;2;3.44
1511196;19/12/2019;Client_B;2;3.44
1509643;19/12/2019;Client_B;1;3.44
1509094;19/12/2019;Client_B;2;3.44
1493127;19/12/2019;Client_B;2;3.44
1414541;19/12/2019;Client_B;2;3.44
1409394;19/12/2019;Client_B;2;3.44
1392024;19/12/2019;Client_B;1;3.44
1318757;19/12/2019;Client_B;1;3.44
1314506;19/12/2019;Client_B;1;3.44
1305443;19/12/2019;Client_B;2;3.44
1175313;19/12/2019;Client_B;5;3.44
1121302;19/12/2019;Client_B;2;3.44
1120923;19/12/2019;Client_B;2;3.44
1120428;19/12/2019;Client_B;2;3.44
1118692;19/12/2019;Client_B;2;3.44
1319846;17/12/2019;Client_E;30;3.94
1911880;17/12/2019;Client_B;2;3.44
1717543;17/12/2019;Client_B;2;3.44
1609138;17/12/2019;Client_B;2;3.44
1604492;17/12/2019;Client_B;2;3.44
1549718;17/12/2019;Client_B;2;3.44
1519567;17/12/2019;Client_B;2;3.44
1519161;17/12/2019;Client_B;1;3.44
1518614;17/12/2019;Client_B;2;3.44
1518577;17/12/2019;Client_B;2;3.44
1518065;17/12/2019;Client_B;2;3.44
1517853;17/12/2019;Client_B;2;3.44
1517181;17/12/2019;Client_B;2;3.44
1515613;17/12/2019;Client_B;1;3.44
1515224;17/12/2019;Client_B;2;3.44
1509094;17/12/2019;Client_B;2;3.44
1504693;17/12/2019;Client_B;1;3.44
1501814;17/12/2019;Client_B;2;3.44
1493127;17/12/2019;Client_B;2;3.44
1486266;17/12/2019;Client_B;2;3.44
1436483;17/12/2019;Client_B;2;3.44
1420481;17/12/2019;Client_B;2;3.44
1419638;17/12/2019;Client_B;2;3.44
1414411;17/12/2019;Client_B;1;3.44
1409189;17/12/2019;Client_B;2;3.44
1406942;17/12/2019;Client_B;2;3.44
1355333;17/12/2019;Client_B;2;3.44
1318757;17/12/2019;Client_B;2;3.44
1315831;17/12/2019;Client_B;1;3.44
1314506;17/12/2019;Client_B;2;3.44
1190088;17/12/2019;Client_B;2;3.44
1189174;17/12/2019;Client_B;2;3.44
1120176;17/12/2019;Client_B;2;3.44
1117404;17/12/2019;Client_B;1;3.44
1116346;17/12/2019;Client_B;2;3.44
1909573;19/12/2019;Client_B;1;3.44
1904349;19/12/2019;Client_B;1;3.44
1904332;19/12/2019;Client_B;1;3.44
1717598;19/12/2019;Client_B;2;3.44
1713354;19/12/2019;Client_B;1;3.44
1709906;19/12/2019;Client_B;2;3.44
1604492;19/12/2019;Client_B;1;3.44
1594411;19/12/2019;Client_B;1;3.44
1580421;19/12/2019;Client_B;1;3.44
1518737;19/12/2019;Client_B;2;3.44
1518348;19/12/2019;Client_B;2;3.44
1518270;19/12/2019;Client_B;1;3.44
1515750;19/12/2019;Client_B;2;3.44
1515224;19/12/2019;Client_B;1;3.44
1511936;19/12/2019;Client_B;1;3.44
1508233;19/12/2019;Client_B;1;3.44
1493127;19/12/2019;Client_B;1;3.44
1430504;19/12/2019;Client_B;1;3.44
1420986;19/12/2019;Client_B;1;3.44
1414480;19/12/2019;Client_B;1;3.44
1411014;19/12/2019;Client_B;2;3.44
1320903;19/12/2019;Client_B;2;3.44
1318757;19/12/2019;Client_B;1;3.44
1314506;19/12/2019;Client_B;2;3.44
1307799;19/12/2019;Client_B;1;3.44
1307003;19/12/2019;Client_B;2;3.44
1190088;19/12/2019;Client_B;1;3.44
1114595;19/12/2019;Client_B;1;3.44
1111051;19/12/2019;Client_B;1;3.44
1915826;19/12/2019;Client_B;2;3.44
1720468;19/12/2019;Client_B;2;3.44
1717598;19/12/2019;Client_B;2;3.44
1609138;19/12/2019;Client_B;1;3.44
1594411;19/12/2019;Client_B;1;3.44
1572532;19/12/2019;Client_B;1;3.44
1559946;19/12/2019;Client_B;1;3.44
1520150;19/12/2019;Client_B;2;3.44
1519161;19/12/2019;Client_B;2;3.44
1518737;19/12/2019;Client_B;1;3.44
1518348;19/12/2019;Client_B;4;3.44
1518270;19/12/2019;Client_B;1;3.44
1517389;19/12/2019;Client_B;1;3.44
1516320;19/12/2019;Client_B;1;3.44
1515781;19/12/2019;Client_B;1;3.44
1514678;19/12/2019;Client_B;2;3.44
1514357;19/12/2019;Client_B;1;3.44
1499679;19/12/2019;Client_B;1;3.44
1493127;19/12/2019;Client_B;1;3.44
1420481;19/12/2019;Client_B;2;3.44
1409622;19/12/2019;Client_B;1;3.44
1320972;19/12/2019;Client_B;1;3.44
1320903;19/12/2019;Client_B;2;3.44
1318849;19/12/2019;Client_B;1;3.44
1318757;19/12/2019;Client_B;1;3.44
1314506;19/12/2019;Client_B;1;3.44
1309960;19/12/2019;Client_B;1;3.44
1302481;19/12/2019;Client_B;2;3.44
1302237;19/12/2019;Client_B;1;3.44
1190620;19/12/2019;Client_B;2;3.44
1190088;19/12/2019;Client_B;2;3.44
1120176;19/12/2019;Client_B;2;3.44
1118906;19/12/2019;Client_B;1;3.44
1114311;19/12/2019;Client_B;3;3.44
1111403;19/12/2019;Client_B;1;3.44
1100178;19/12/2019;Client_B;2;3.44
1717543;19/12/2019;Client_B;2;3.44
1622564;19/12/2019;Client_B;2;3.44
1609138;19/12/2019;Client_B;2;3.44
1598334;19/12/2019;Client_B;2;3.44
1519161;19/12/2019;Client_B;1;3.44
1518348;19/12/2019;Client_B;2;3.44
1517839;19/12/2019;Client_B;5;3.44
1517181;19/12/2019;Client_B;2;3.44
1515613;19/12/2019;Client_B;1;3.44
1515224;19/12/2019;Client_B;1;3.44
1514357;19/12/2019;Client_B;2;3.44
1509643;19/12/2019;Client_B;2;3.44
1486266;19/12/2019;Client_B;2;3.44
1482879;19/12/2019;Client_B;1;3.44
1422546;19/12/2019;Client_B;2;3.44
1414725;19/12/2019;Client_B;2;3.44
1414411;19/12/2019;Client_B;2;3.44
1413759;19/12/2019;Client_B;2;3.44
1402739;19/12/2019;Client_B;2;3.44
1390112;19/12/2019;Client_B;2;3.44
1317286;19/12/2019;Client_B;2;3.44
1312206;19/12/2019;Client_B;2;3.44
1309113;19/12/2019;Client_B;2;3.44
1305504;19/12/2019;Client_B;2;3.44
1196219;19/12/2019;Client_B;2;3.44
1114595;19/12/2019;Client_B;2;3.44
1111051;19/12/2019;Client_B;2;3.44
1985851;18/12/2019;Client_B;2;3.44
1918940;18/12/2019;Client_B;1;3.44
1915826;18/12/2019;Client_B;2;3.44
1914164;18/12/2019;Client_B;2;3.44
1911880;18/12/2019;Client_B;2;3.44
1909573;18/12/2019;Client_B;1;3.44
1720468;18/12/2019;Client_B;2;3.44
1615122;18/12/2019;Client_B;2;3.44
1611216;18/12/2019;Client_B;4;3.44
1594459;18/12/2019;Client_B;2;3.44
1519161;18/12/2019;Client_B;4;3.44
1518737;18/12/2019;Client_B;2;3.44
1518614;18/12/2019;Client_B;1;3.44
1518577;18/12/2019;Client_B;2;3.44
1517389;18/12/2019;Client_B;2;3.44
1516320;18/12/2019;Client_B;3;3.44
1515750;18/12/2019;Client_B;2;3.44
1515613;18/12/2019;Client_B;2;3.44
1510823;18/12/2019;Client_B;1;3.44
1509643;18/12/2019;Client_B;2;3.44
1508233;18/12/2019;Client_B;2;3.44
1501814;18/12/2019;Client_B;3;3.44
1499679;18/12/2019;Client_B;2;3.44
1493127;18/12/2019;Client_B;3;3.44
1418921;18/12/2019;Client_B;2;3.44
1411014;18/12/2019;Client_B;2;3.44
1409394;18/12/2019;Client_B;3;3.44
1392024;18/12/2019;Client_B;2;3.44
1322532;18/12/2019;Client_B;2;3.44
1312206;18/12/2019;Client_B;2;3.44
1309960;18/12/2019;Client_B;2;3.44
1309113;18/12/2019;Client_B;2;3.44
1305542;18/12/2019;Client_B;2;3.44
1305504;18/12/2019;Client_B;2;3.44
1196219;18/12/2019;Client_B;1;3.44
1182618;18/12/2019;Client_B;1;3.44
1114137;18/12/2019;Client_B;2;3.44
1113024;18/12/2019;Client_B;2;3.44
1109942;18/12/2019;Client_B;2;3.44
1720468;17/12/2019;Client_B;2;3.44
1691530;17/12/2019;Client_B;1;3.44
1604492;17/12/2019;Client_B;1;3.44
1599638;17/12/2019;Client_B;1;3.44
1581992;17/12/2019;Client_B;2;3.44
1519468;17/12/2019;Client_B;2;3.44
1518577;17/12/2019;Client_B;1;3.44
1518348;17/12/2019;Client_B;1;3.44
1513770;17/12/2019;Client_B;1;3.44
1511998;17/12/2019;Client_B;1;3.44
1510823;17/12/2019;Client_B;1;3.44
1503191;17/12/2019;Client_B;2;3.44
1488635;17/12/2019;Client_B;2;3.44
1420481;17/12/2019;Client_B;1;3.44
1418921;17/12/2019;Client_B;2;3.44
1418631;17/12/2019;Client_B;1;3.44
1397678;17/12/2019;Client_B;1;3.44
1392024;17/12/2019;Client_B;3;3.44
1355333;17/12/2019;Client_B;3;3.44
1318757;17/12/2019;Client_B;1;3.44
1309960;17/12/2019;Client_B;2;3.44
1307799;17/12/2019;Client_B;1;3.44
1305986;17/12/2019;Client_B;1;3.44
1113789;17/12/2019;Client_B;2;3.44
1113024;17/12/2019;Client_B;2;3.44
1720468;19/12/2019;Client_B;2;3.44
1718809;19/12/2019;Client_B;2;3.44
1717598;19/12/2019;Client_B;2;3.44
1717543;19/12/2019;Client_B;1;3.44
1519802;19/12/2019;Client_B;2;3.44
1519161;19/12/2019;Client_B;1;3.44
1518737;19/12/2019;Client_B;2;3.44
1518652;19/12/2019;Client_B;2;3.44
1518614;19/12/2019;Client_B;1;3.44
1516320;19/12/2019;Client_B;1;3.44
1514678;19/12/2019;Client_B;1;3.44
1511196;19/12/2019;Client_B;2;3.44
1501968;19/12/2019;Client_B;2;3.44
1418631;19/12/2019;Client_B;2;3.44
1414541;19/12/2019;Client_B;2;3.44
1413759;19/12/2019;Client_B;1;3.44
1402197;19/12/2019;Client_B;1;3.44
1371838;19/12/2019;Client_B;2;3.44
1320972;19/12/2019;Client_B;2;3.44
1302481;19/12/2019;Client_B;1;3.44
1120176;19/12/2019;Client_B;2;3.44
1111403;19/12/2019;Client_B;1;3.44
1102387;19/12/2019;Client_B;2;3.44
1916410;19/12/2019;Client_B;1;3.44
1904349;19/12/2019;Client_B;1;3.44
1719615;19/12/2019;Client_B;2;3.44
1622564;19/12/2019;Client_B;1;3.44
1611216;19/12/2019;Client_B;2;3.44
1604492;19/12/2019;Client_B;1;3.44
1593988;19/12/2019;Client_B;2;3.44
1518577;19/12/2019;Client_B;1;3.44
1518348;19/12/2019;Client_B;1;3.44
1518294;19/12/2019;Client_B;1;3.44
1517181;19/12/2019;Client_B;2;3.44
1515750;19/12/2019;Client_B;2;3.44
1514357;19/12/2019;Client_B;2;3.44
1510823;19/12/2019;Client_B;1;3.44
1509094;19/12/2019;Client_B;2;3.44
1418921;19/12/2019;Client_B;2;3.44
1409622;19/12/2019;Client_B;1;3.44
1409189;19/12/2019;Client_B;2;3.44
1390112;19/12/2019;Client_B;1;3.44
1355333;19/12/2019;Client_B;2;3.44
1320972;19/12/2019;Client_B;2;3.44
1317286;19/12/2019;Client_B;2;3.44
1315831;19/12/2019;Client_B;2;3.44
1312206;19/12/2019;Client_B;2;3.44
1302481;19/12/2019;Client_B;1;3.44
1302336;19/12/2019;Client_B;2;3.44
1190620;19/12/2019;Client_B;1;3.44
1117404;19/12/2019;Client_B;1;3.44
1116346;19/12/2019;Client_B;1;3.44
1104268;19/12/2019;Client_B;1;3.44
1987794;18/12/2019;Client_B;1;3.44
1959531;18/12/2019;Client_B;1;3.44
1914164;18/12/2019;Client_B;1;3.44
1909573;18/12/2019;Client_B;1;3.44
1717598;18/12/2019;Client_B;1;3.44
1580421;18/12/2019;Client_B;1;3.44
1559946;18/12/2019;Client_B;1;3.44
1519567;18/12/2019;Client_B;1;3.44
1515613;18/12/2019;Client_B;1;3.44
1514678;18/12/2019;Client_B;1;3.44
1511936;18/12/2019;Client_B;1;3.44
1510823;18/12/2019;Client_B;1;3.44
1509643;18/12/2019;Client_B;1;3.44
1509094;18/12/2019;Client_B;1;3.44
1509070;18/12/2019;Client_B;1;3.44
1501678;18/12/2019;Client_B;2;3.44
1493127;18/12/2019;Client_B;1;3.44
1486266;18/12/2019;Client_B;1;3.44
1418631;18/12/2019;Client_B;2;3.44
1413759;18/12/2019;Client_B;1;3.44
1412271;18/12/2019;Client_B;1;3.44
1392024;18/12/2019;Client_B;1;3.44
1320972;18/12/2019;Client_B;1;3.44
1317286;18/12/2019;Client_B;1;3.44
1312206;18/12/2019;Client_B;1;3.44
1309113;18/12/2019;Client_B;1;3.44
1305986;18/12/2019;Client_B;3;3.44
1305443;18/12/2019;Client_B;1;3.44
1302336;18/12/2019;Client_B;1;3.44
1188276;18/12/2019;Client_B;1;3.44
1120015;18/12/2019;Client_B;1;3.44
1114595;18/12/2019;Client_B;1;3.44
1114311;18/12/2019;Client_B;2;3.44
1111051;18/12/2019;Client_B;1;3.44
1102882;18/12/2019;Client_B;1;3.44
1102103;18/12/2019;Client_B;1;3.44
1985851;18/12/2019;Client_B;1;3.44
1909573;18/12/2019;Client_B;1;3.44
1609138;18/12/2019;Client_B;2;3.44
1589813;18/12/2019;Client_B;2;3.44
1519567;18/12/2019;Client_B;1;3.44
1517853;18/12/2019;Client_B;1;3.44
1515750;18/12/2019;Client_B;1;3.44
1503191;18/12/2019;Client_B;1;3.44
1501814;18/12/2019;Client_B;1;3.44
1499655;18/12/2019;Client_B;2;3.44
1486266;18/12/2019;Client_B;1;3.44
1482879;18/12/2019;Client_B;1;3.44
1481742;18/12/2019;Client_B;1;3.44
